Value
0.040757992472168
0.04650183365142
0.058080211076525
0.05448818528407
0.056002190115285
0.055623903747997
0.048885397729811
0.064476019184365
0.060624621816435
0.067191249540323
0.065974988923533
0.061095099359811
0.071389996086673
0.072227633996881
0.07166928669036
0.064850972319616
0.066723632042908
0.065881369113513
0.076405331202405
0.073064570857005
0.077146209176654
0.076220025911409
0.070551655950945
0.066723632042908
0.06840603266406
0.063725690880545
0.062974799161388
0.058551886949616
0.05609673935187
0.057985849198653
0.063913325743653
0.059588791411658
0.053635549165909
0.054014588306238
0.05694728044175
0.056380333436108
0.060530499740032
0.059965581167434
0.05486690144084
0.050122609403211
0.053730322420968
0.05694728044175
0.056569351487894
0.053256366300432
0.05694728044175
0.0645697706493
0.064850972319616
0.062505205351397
0.061095099359811
0.071203759006332
0.071576198489222
0.072692685393441
0.077886538657071
0.076961041136128
0.075756612399246
0.077516442427828
0.084524955069688
0.08176430180264
0.072878645412573
0.070085607566688
0.067471715115013
0.063444172556535
0.064288489882362
0.064007129974293
0.063068691466983
0.059777204035861
0.058834785720893
0.059588791411658
0.059306105897408
0.061095099359811
0.060624621816435
0.063913325743653
0.068219238977144
0.068312640182087
0.073064570857005
0.067097743532494
0.081211255424823
0.089932107500607
0.083605583854797
0.082869477822295
0.085718875402538
0.087278008107061
0.087094706850934
0.088010877322713
0.092305670784026
0.094946477308954
0.088743209834389
0.083881483980702
0.083697559021567
0.083329607587004
0.08856017697948
0.09339926425855
0.101834305881268
0.10741839676727
0.107059072293408
0.112435429329788
0.116537816247952
0.113150097932656
0.111094047505587
0.114934538092099
0.110646520087064
0.111809675052006
0.116537816247952
0.114577904707435
0.119559235057639
0.117783035656383
0.119204247478477
0.116537816247952
0.114845391669041
0.112435429329788
0.113685764403816
0.112792827475122
0.120180160256105
0.109033761024122
0.112792827475122
0.109750863959119
0.106519843377673
0.108226405070871
0.108675016625656
0.112971478659161
0.112971478659161
0.122217632724249
0.127865370997896
0.132781111233818
0.131992709458497
0.128129327710528
0.125398409394334
0.131817424620187
0.130677323641616
0.130677323641616
0.133656384812674
0.131992709458497
0.129711606521657
0.135579294241823
0.137149838147234
0.146521652662767
0.141325936090435
0.151346752494524
0.153150179493675
0.152034155855498
0.153235975898858
0.151174827797118
0.153235975898858
0.161608515196413
0.167715404404593
0.165429689123736
0.170670614053093
0.172271220940453
0.161608515196413
0.164496971881403
0.1590529298546
0.161097920342328
0.161353250357758
0.166446207635665
0.164327293421676
0.160075947846635
0.157260126198584
0.160075947846635
0.161097920342328
0.166700175890998
0.162288903043718
0.165683915640931
0.165599180649566
0.171766042854438
0.180069021740661
0.184402722997779
0.176219644602486
0.173448978290356
0.172102856599623
0.174877249904718
0.177560239692244
0.184652172132237
0.185732399916036
0.179317047773656
0.179651328238076
0.173785225771668
0.172776143950423
0.178899039992625
0.177141496752412
0.180653499693258
0.182154876236856
0.177811401316069
0.179734880897188
0.169911536717273
0.163138737377181
0.161012795847703
0.163478468992475
0.166615526972337
0.160842525116831
0.162033811847233
0.162118849476435
0.157516437874984
0.159735058121159
0.165853364086647
0.169489577978576
0.168898536461814
0.168645125977711
0.166361537215225
0.161608515196413
0.163393546908436
0.169067441115539
0.16296882827814
0.162288903043718
0.162628923448219
0.165683915640931
0.157003748809665
0.146694379150803
0.150658876285113
0.152549398460285
0.149970526576295
0.154607718226439
0.149798365088395
0.148420005118273
0.146435278229546
0.147643841912562
0.152549398460285
0.153235975898858
0.162458927697703
0.165005834584267
0.163138737377181
0.165429689123736
0.160501896654029
0.160501896654029
0.164581800315945
0.176973950467359
0.174877249904718
0.172102856599623
0.17041765229113
0.173785225771668
0.174793290373163
0.169573983971452
0.167207918983906
0.164496971881403
0.164666621555234
0.162203879874854
0.165683915640931
0.159138221338297
0.162288903043718
0.163648291528333
0.163648291528333
0.165853364086647
0.167377109408132
0.172355392482105
0.171597593430979
0.168814073435453
0.171176345688956
0.174121360228615
0.178313535396416
0.184153211622925
